PC1,PC2,price
-34.380945152304214,-0.37237760082112614,40.9
-8.811538286128771,2.4013534845780207,41.964
-24.634841802519194,2.3063663117065802,44.999
-19.961016102897215,-1.3762967016177359,31.235
-26.603859448595315,1.1682581858154664,49.8
-60.18854822447814,0.8089992220705399,68.9
-6.12221155197285,-0.41719953400157866,29.934
45.807353275362686,-7.886832750419207,4.878
25.374976213971365,2.767355900444223,25.991
-39.24379897118531,1.293893782686179,49.999
94.48928977059775,-0.5024680803206261,4.475
55.99286695855969,-3.143263576058365,8.99
9.302788157253817,0.6518287536051832,27.9
43.16360388842108,-0.025812453251788367,13.295
128.06498595953505,1.851688476596568,9.999
-34.23403831362613,-1.3638417609889224,37.9
-27.25355013882237,3.091556451862913,49.999
76.72969761322057,-7.747053368898454,6.991
-27.235344690862846,1.1244931550267532,42.99
-29.62337443173004,-0.01157365426565219,57.995
76.43958599753873,-1.7534012589307135,6.881
-31.887444821926636,1.8037252787935567,47.987
-50.41325566411546,2.488120564267625,62.95
-2.223821933471144,0.8546235516768508,31.999
-58.36418359598304,1.9370821829310638,55.89
-8.16556933148912,0.44283125566172565,29.95
70.49684099250295,-2.165262694015016,4.4
5.50544117558386,-1.6612584779024087,15.495
57.051832606548174,-2.095422325969725,5.995
17.304594047029216,1.2063932274697444,20.995
60.02078069561474,-6.9406235193933234,4.321
-24.294620988221276,-1.6766368181203724,23.995
108.74110362689136,0.4852526619345913,6.6
88.33728168967774,-0.9016366752184691,8.995
0.38797023120251434,-1.0375895241460569,15.995
35.545838367505866,2.470601107361716,22.995
25.429105599994042,1.769461806843013,29.995
-22.92194046753391,3.391758290227197,44.99
0.9019692196937595,-2.9392109779486733,18.995
-46.42926084505124,-0.2834418500608388,49.995
-54.2867151925945,0.25134575857400915,57.991
6.301285580747386,-3.582197801728708,11.994
-2.893399695255585,-5.22108020566508,37.999
-26.357450515198668,1.1853355359020572,44.758
-55.14240340680562,-0.8096031661161516,43.993
-25.00794682717646,2.2805082998345765,44.999
8.794747578132053,1.6182645707310934,25.992
-25.04958771486261,1.2759768555924251,52.599
-23.39182345834015,2.3925135919004763,43.698
-32.8760632911443,2.7018886579842607,50.991
-10.101185553082969,1.3103290647960897,30.8
52.50023217722075,-0.4075795528793564,7.995
-12.468987399217715,-0.8570622921023564,29.981
-41.325503341985424,0.07027362784604221,41.495
28.612210986733015,2.9917121799219064,29.985
-33.7546313979662,-6.358269707302807,17.995
-19.14922259746931,-0.31838989597134,30.988
27.767784816114585,-2.078923448362756,12.941
-45.10373250832134,1.8544510870881215,59.99
-19.061174572841434,-1.3139332612205485,29.995
-18.852410052000334,1.6277694391846504,33.79
-6.646655903281395,-4.479553780570267,15.99
11.988162796331443,-5.191360314096241,10.9
0.7318290532093937,2.061110216983507,27.899
16.369898813550947,-2.911589221244,11.75
4.607051924468286,0.32639115499148347,26.0
-1.8579587649999267,1.88162519340136,30.995
51.02882840652891,-7.524958862349503,5.9
1.9554124711553562,0.14261950912039464,29.995
-23.68910026422226,3.3385903460304815,47.995
282.8115569488125,12.54919056440056,0.599
67.81550772650985,-2.3238964672478772,6.995
4.592643366317113,-4.702260630564761,6.999
-32.37649404648216,-1.235104814182313,33.987
-11.27678447074596,-4.827640245331841,9.949
-28.43173411226675,2.04322301442089,44.682
45.75464792070966,-0.8478858939372036,8.999
-25.74891023434055,1.227510368099711,43.9
-59.93840747007176,1.8279807317705765,61.981
-36.40630313721263,0.41119837795527486,34.975
15.082896482582463,6.02568026957445,34.995
-5.474467657366163,-4.398315374287901,13.995
45.19948541389744,0.08808834222388942,9.98
64.6298772995919,1.4347099925742257,8.991
-40.02491518070052,2.2064380882655916,44.85
16.220516367942388,-3.923587684957211,7.999
16.09150391338418,1.1223201193511432,25.45
-70.09800304471902,1.0617089999716216,63.995
-52.63242415002032,-0.6356492680681226,38.999
4.211779271350844,-1.7237198059107837,13.477
37.47475566800904,0.55437213292713,9.9
-3.9020555444725407,1.7399592406587476,35.994
2.95006500089505,-2.8128083317557735,11.985
66.73801699306469,4.632372383302775,21.999
54.75257021635215,0.7501640686578798,11.9
-6.788574706870491,-3.4877439250565896,14.7
-55.816036665459876,1.112035762271059,55.995
-49.86930123235289,1.524173753632068,62.231
47.727617661864095,3.3148582810757365,28.995
-47.957379057547115,-1.3132911932438682,38.988
55.09349320937836,1.7754372336529762,13.999
-24.355992230430008,0.3224009053333406,38.86
-48.21452979688382,2.640503072732591,64.9
-33.17984345018776,-0.25805443587981075,57.996
27.526150705631,-5.116146915009275,9.995
-25.153819237608705,-0.7345379533445844,34.88
-57.26781348342062,2.013066019956018,71.881
54.75962306956989,-4.300311021150694,4.981
-30.739938144394944,0.8816076050097721,46.99
-38.47662908907461,2.3137419236274908,52.0
25.835415984272647,0.7493542161818542,18.993
-28.468884505073753,-0.9332073545652017,40.999
-26.440510504737546,2.181224596497148,44.998
-29.595682894978115,0.9609101173551969,42.995
-27.104615303243577,1.055851058956792,33.45
30.37025315915843,2.111907616474128,25.998
-0.6221822770069495,2.968916103447759,39.991
-9.23674066154508,-0.6330517079705557,28.995
-3.7798302741779826,-0.25486099957519925,29.99
24.59883795412281,2.713565704624919,26.963
19.288834405433814,1.3439108360617673,25.9
9.21156385873203,-4.382146740277649,9.995
37.220144092636566,-2.468210278792268,6.595
-38.19753099534632,-1.6385312828270848,40.995
72.46963989283731,-7.00956986529246,4.588
-4.343478239235093,-0.2939245736599114,33.997
-13.032635364274833,-0.896125866187069,27.995
-45.49778728035241,1.8271411547634118,64.5
33.87513094072446,1.306545974675122,11.995
-20.768080180297574,-1.432230208581509,41.888
59.1453051348083,-2.924784117460682,7.995
-43.637956409246286,-0.08999073450504251,47.995
-13.473355880309105,2.0782666143163198,34.954
5.562759447520875,0.39262638326255317,25.966
2.496399802836995,-0.8681543072019393,16.995
129.16466449228506,-1.1469670314346265,2.995
-36.78768040793887,2.4307943677432755,49.99
12.005045449648248,0.8585340357699989,42.999
-27.76034458928721,2.089753607976662,45.992
5.305118229866968,1.3764161067517604,31.789
39.72136667209509,0.7100733167125665,10.995
-51.53106600236889,-0.5593197356972865,58.5
114.76214237221043,2.9058312901573142,5.0
-24.54502034968913,-1.6939907244836698,32.995
1.8105008465128714,1.134221947426544,32.999
-2.4050652614487915,-4.21278650314539,9.885
-73.12004760332725,1.91607381407846,76.7
20.38620212501404,1.419963812155898,24.999
2.237735257192814,0.16218586569733917,24.995
-37.62043374616293,0.40475544489957604,52.995
51.133246405645245,2.4793075076540467,11.99
-14.234530034890657,2.025513504534665,37.426
-38.47888291017168,3.315231248825878,49.588
-44.364257186492274,-0.06262466273344132,49.9
10.306380817160816,0.721382657196724,29.999
38.93850377018339,-0.3458284559277105,11.9
-25.282769149966402,0.2581707100683886,37.5
19.968943784512092,2.3926912845768675,21.95
-10.205834926523423,-6.756709230778955,7.994
22.05120823772257,1.5353569186114457,20.999
11.58679101389336,2.813412428692806,39.989
-8.094997840286766,1.4493677329099952,34.492
19.295559047496962,2.346022412882743,28.995
6.6731712125534415,-6.561360878005277,9.9
-31.07238980296154,2.82689209505534,42.999
52.58625220494794,-0.3588816853902399,13.979
65.368414533074,-6.500074156353919,5.9
5.602462113244157,-0.6761996095605861,14.799
30.106397451671658,1.0880904788663115,16.888
-48.54248389867862,1.6161287156367887,57.9
-35.09475138415428,1.5814431713911672,42.999
36.8941241744417,1.542972842716678,16.595
9.200995420210157,4.651356120965316,36.99
23.968608925934547,1.6682422095686438,20.888
-26.02897919928094,0.20645468632438052,43.9
-47.14532694505777,-1.2570119909342121,42.995
4.219980401561805,0.2995651961510082,28.995
-19.98124399762966,-0.3449721540116944,43.5
18.181490615675596,1.2671664692758722,21.9
114.55464011250798,2.8914503637686066,6.991
76.62012865855294,-0.7120474393595091,8.98
-28.003760701630462,2.072883675097601,45.9
-24.167185897004313,-0.6661594139290439,36.95
-46.56896869583071,-0.21542200561346642,45.888
-27.905736606824586,1.0780317005401567,44.995
-59.67674908854093,-4.128792184602656,34.991
9.567152505206023,-0.31206945263406216,24.0
20.083485138718597,-3.6286691643923517,9.9
-29.953535447971518,-3.074358041834603,30.888
26.095248480823106,2.817274308389642,23.995
8.071741097288376,0.566511142241405,28.9
-40.03289603684293,2.2058849757121797,58.99
-7.837615229694318,1.4672056127575273,45.966
22.06771288510277,-0.5134116514344562,9.495
-13.182552171321305,0.12621060242602955,38.554
-51.00957613912087,0.4784676008187515,52.9
66.16919754007804,-1.4363483280523335,5.999
-5.278936681877327,-4.38476411672931,12.991
-46.96127677546531,1.725714140281513,77.89
-20.732127994663866,-4.454100694936275,19.5
68.364116432079,4.7450690660604415,19.45
-54.33157068716746,-3.7583450519550663,39.991
-7.096873608363647,-0.48474840458700175,28.995
53.99658016172054,3.749328191780749,19.777
1.114171148088325,1.0859628771413594,29.9
78.0344399815041,4.394198916485613,10.999
-17.379984962014685,1.807518019421217,44.995
-33.191317194191505,1.7133605153798939,42.999
-47.32041530187338,1.7008240753779797,57.99
139.1097690079775,1.5844197824598298,6.9
59.38794542596719,0.09696862542859883,10.998
9.899098546836875,1.6948015203094593,27.995
20.909744194370408,0.38467026788335135,12.985
-56.88347617450608,1.0380569582522245,48.917
29.919334787112742,2.0806567572063583,21.495
-34.23954356283805,0.6390677503386731,42.897
28.543697251766776,-2.0678851600833914,9.995
-30.098735439010884,1.9276916298269884,45.998
140.01589160842963,-3.361009098480798,1.995
51.01646939248989,4.5444373954873365,23.995
36.91662556418428,-4.465340856851051,13.9
-29.945093872847313,2.905019243224764,48.9
-17.16099181099351,-0.18059573110261137,34.8
60.45740435825659,-0.8577539404644766,7.89
-40.89683379968024,1.1793303450607484,40.5
-44.29568090932551,0.9437735363764751,42.777
72.35612186662104,-1.0347598657333152,4.995
12.338790640453757,-0.18602825070676907,12.991
14.949243878002953,1.0431558851440712,25.995
29.411093607835475,-2.951139141939414,13.995
48.18436243238367,-3.711627115216211,7.99
105.51584013834332,0.261726051287028,5.995
-18.064565162059033,-1.2448633311132433,33.961
88.32781022160226,0.07215663178216097,9.995
11.827472912244666,1.828447341027599,28.399
-5.354054148266701,-0.36396245073568795,33.495
-9.631312647699078,1.3428935663782127,44.999
-11.98086062745906,-4.849240383456916,12.999
-50.668643060672316,2.4704209625584452,63.995
-33.80358929605937,0.6692815235687956,47.9
-60.82801432288808,0.7646810787284144,59.944
-41.843304252511174,0.11208976507552823,42.991
-23.754335835267923,-7.695686929264754,11.89
-51.20609463620515,1.431527400935583,51.85
29.904433224046254,-1.9735794697266698,8.495
-13.483289082199656,1.9998759094924758,34.995
-38.87841619560897,0.3175710786680326,46.99
-33.46864185971762,2.6608200508934297,59.991
24.216015466349003,1.6853886987244118,23.995
107.67862794372651,1.4404592013119004,8.988
-6.748701200327133,4.450481428410657,37.995
-42.36331611584654,1.0776959133713202,49.988
-4.906387204335873,0.6687085946612916,34.981
21.79861306206362,-4.480366982161887,9.988
123.68448093235394,4.525838728208508,6.5
6.5391581108858094,1.461941135323068,23.994
-30.318208982926926,1.912481034608163,51.998
-29.29865461073512,1.9831411633065268,40.995
-8.29725345783875,0.43370489853042965,28.995
47.25774475648019,3.2822937794936133,19.936
-43.77740565296429,-1.023598493394409,35.994
29.200799127235122,3.03250423073603,21.499
-0.5675356768613435,-0.03223319682692773,23.991
-10.49668150379868,-4.726953904756585,16.995
-34.79942288565737,-2.4046712165487265,30.991
36.44967032563284,2.533241104035608,21.995
-21.32252789636107,1.5342804180357608,37.999
44.80690864177904,2.06417189471101,13.995
-18.038619820771977,3.6680345825404115,43.188
0.1747137037174152,-2.9896133593783287,14.89
-59.94288837646018,-1.1423003669933829,58.918
28.76584246747424,3.002359596575084,27.777
3.1774810679606085,0.22731486886158553,26.8
-11.744427764240413,-4.832854424062089,14.997
7.4592103883590495,0.524059753767045,24.995
-47.67582200727172,2.6778381700878904,58.995
-53.1576725700838,2.2979189849631236,61.0
87.07105977702784,0.012253449333315285,6.9
3.7029442119648706,1.2964584873071625,39.0
8.277027868886655,-1.4419780990166202,14.995
16.53181919074452,-10.886335752156153,7.5
-52.10892898731432,1.368956543330867,56.919
-48.996368355972,-3.3885893099992415,34.966
50.580355882078294,-2.5439274677175616,7.5
-39.80643924380228,2.2215795444152406,57.995
18.994023121059836,3.3267700173281844,25.999
58.566914850317616,0.04006717149635382,11.995
-13.538422122299533,-0.9311793742595454,29.998
64.229590890413,-0.5691270751946753,10.0
-3.6291916144901566,-0.24442100012955076,24.977
50.51850424697468,-2.5482140900065047,10.95
-13.250113694155273,-0.911198183267542,31.9
-38.64772751475065,-0.6370056740361076,48.995
-22.5839452267625,-3.580795203991087,20.995
44.144990586875004,1.0438479941546088,13.0
27.166678417940528,2.8915296686851844,24.995
-60.56465615561116,-0.18374640375359166,63.888
51.7619404418481,3.5944566768254287,22.444
71.71408079785208,4.977238060355067,28.999
-40.947453150526584,0.17417664919600942,59.999
23.931538222643038,-5.3924670259656615,5.99
19.383607072124832,1.3504790476335329,23.85
-54.175943992390636,-3.7475593571635346,33.47
-33.73202019783921,1.6758871398862416,51.992
4.671896380625296,0.33088519448795467,29.995
-48.61852634446295,2.550342298410452,61.873
17.737814099815967,0.234771980155599,19.999
-9.737759658549338,-2.69049141020553,17.993
-35.47679805074371,-2.4516166445195577,39.994
-43.64598013367613,-0.012844532926374415,49.988
60.25556659139899,4.183106711793996,18.952
-24.68420493928627,0.299654151574278,38.089
-45.0960102592404,2.8566318029782733,49.999
-16.01052913363647,2.9040735647372653,38.987
36.00721320262442,4.505867703063904,32.989
-13.282063854530595,4.0598491156795395,48.89
-27.158787557553687,2.1314444666900814,61.977
55.76565855354226,-1.1829149828014707,8.9
35.2426041670875,-0.5747766625130541,9.8
54.80004456440483,-6.300800665057114,7.48
-34.87228501918484,1.5968611838175228,46.999
-47.9294632083637,-1.280275573654095,51.9
22.408351550095034,1.5601087053766258,30.0
16.382805162581835,1.142508727550676,22.999
-23.829477510864923,-2.646045615220871,25.994
-18.676874085154942,1.7176372294917908,38.995
-28.85671470184963,2.0137697709517086,47.995
-12.75256639933444,0.12492981558826159,35.9
42.13435626232035,-2.127631224028918,9.99
-55.64545595083839,0.15717834635563982,55.991
-15.41312177360705,-4.112663222800796,4.0
22.46625109012035,-1.4602407214562576,12.901
-38.06661260475874,2.3421580810590252,49.9
-49.26076095149477,1.566348585829722,65.99
55.73495452182388,1.819893655133455,13.25
22.54103328346247,1.5693042015770986,24.999
-43.328989623654785,1.977449491153083,55.995
54.77855743206343,-6.2323577723255354,4.49
14.514028611180601,2.0146388543198643,33.65
-49.581002889630966,0.5774747478794736,50.995
-34.50305844714976,-9.415075958264564,12.0
39.57816593345427,2.750061224973056,19.997
47.29977639752148,-5.818960583789165,5.995
-52.332392959301586,1.3534693918353347,56.995
-14.284668992842128,3.0236841544125794,40.8
8.32214045875623,0.5838650486047023,26.9
-23.755432805714296,0.3640226249775823,36.99
12.620829098457286,0.8817852976861623,25.888
-62.15705874185369,-3.29904430723865,41.9
-38.76716460251023,-1.6780096913268558,35.999
-28.554429690033835,3.0013991056567804,42.4
-0.3959472697997122,-0.020341276928573068,26.995
-22.36852717971627,4.431758076956883,48.995
-26.283886202942927,2.192079430357855,39.995
-29.263728279689772,2.9522412274723018,42.999
-55.564649782396565,0.16277861095893548,56.995
17.529574351922037,0.20091437093198813,16.999
-21.382384317429086,1.5301320738851718,44.775
-19.47837037114286,-4.39440492969496,14.995
-3.2204313442535377,0.7855536215695459,33.974
68.30631776724712,0.6878598591528237,4.799
16.562115818724404,2.1565813633391815,29.988
-60.63174434744289,1.7799290786929212,70.427
-55.9596920760231,1.1020797363096464,59.995
-61.30812190551142,1.7330527897912666,79.995
16.07808035023037,-0.9285226227700537,14.9
70.94173690121377,1.872152883253827,8.99
-25.95541488702519,1.2131985807801793,47.575
27.375436891722234,1.90435213080633,21.575
-46.02951182083992,1.7902900308923468,54.89
-11.236462339339601,1.2316488040732532,39.9
57.80827733310222,-3.044642514870689,7.988
-40.27007798544026,0.22112207716684007,46.997
22.56697106592527,1.571101817375687,24.995
43.87067286618758,-0.00400489791918401,10.95
-38.05139997785262,0.374887367015336,40.85
52.594980634704164,0.6278283067426718,11.9
-5.22735805700608,-0.35518178895027497,29.988
35.243884590374385,-2.605174774830878,8.0
-53.753982959666864,1.254946218258848,40.999
4.8764058192743365,0.3450587036691333,27.98
24.61007023838008,1.7126986310491212,23.84
-18.812770425409184,-1.296717632995605,29.0
23.31900751371373,-5.43491841444002,9.995
40.89057470897735,-2.1866355985784685,9.495
35.9940608585525,-1.5243425467599023,13.995
64.18322057469932,-2.5756318181194473,3.0
20.237558679361808,1.409662090848602,28.98
-55.869880708615376,-3.8649574966252005,39.881
-20.79147577526644,-6.445964382933928,13.995
9.15813513967279,0.6418035885745937,26.991
89.76951160595642,7.230213676716951,17.95
50.79208296770578,-2.502057940338625,6.999
69.81122636421274,-1.21113363120252,4.999
-42.52562458439906,-0.01290067237326521,37.85
-38.55469145503377,-1.632203343939434,54.888
-62.32342724257057,0.6610416140328687,49.997
18.03957181208651,2.258976324789552,25.99
-43.87568835483164,0.9728810844997734,43.995
3.7386166048591893,2.269495371481423,29.9
149.8031554530059,-1.681058087453594,4.977
-3.879590975958011,-0.26177490649284807,32.0
-19.723105239765886,0.6434827425889222,38.594
108.64553092980833,4.512406908423305,6.995
45.43218645610635,-0.8974298579947297,9.933
21.70208260272054,-2.4954213080164562,13.395
-28.480616856138962,2.0398352000312423,63.98
-47.917991990958036,0.6927295761966693,51.98
-11.706076637662033,0.19745669915439112,26.99
63.190342984926644,-1.642797588613309,5.5
1.1626032584010668,-3.9227932842303512,16.995
-10.893247192223429,-1.7689268489751564,16.7
15.368777225279883,-3.9243406796675724,14.995
103.72214272033857,0.1374140049077135,3.997
-19.21506466064413,-0.322953074536988,34.995
-33.2079750381452,0.6328582337350759,36.888
-40.83099173650543,1.1838935236263963,38.9
33.998549882897755,2.3633664110689927,18.995
12.226578261565269,-2.1970961721971887,9.995
-54.90145534256859,2.1149044407369697,52.999
79.34464739270832,-4.560887919507501,5.575
72.3635612994329,1.9978881015438366,12.0
-6.236393423924477,-2.4750253221096004,15.995
-51.61337690652909,2.404946264048317,52.995
-46.136255771744544,1.7828921504904631,53.995
40.016854414224895,3.782110018747447,26.995
-20.66535339326986,3.5481508647043984,44.995
15.848087801040927,1.1054501864720812,21.9
-18.060352948154414,1.7603651742428568,37.499
36.068325837771695,3.508457582946931,31.988
-48.981441071933055,0.619027328454539,45.5
12.236332545909848,-5.20135673058482,7.99
142.09710448607925,-0.18075332544643166,2.9
-56.99446916054337,2.032010124910374,59.9
20.934885984804147,1.4579903002029628,24.995
18.478840049180572,-2.765429229004917,8.992
23.556179376888718,-4.416835712639279,10.99
56.023521557029596,0.8382472427887181,8.85
-48.927818814610966,2.5910686382714063,30.6
-17.487236041619894,4.770055542437408,44.999
7.218110639313389,-4.547498645205783,8.995
-35.79705663926328,2.4994494634355218,51.995
30.25411289439925,-3.952636002188379,11.9
-4.108239047895198,-3.3291792908929043,12.941
25.754325487796905,1.7920011433945464,22.995
52.82169603480628,-0.35810472789100534,8.9
26.079545375599768,1.8145404799460796,21.995
-40.65240999489685,2.162949613753584,51.989
-15.214180126370454,1.9576189386033591,38.995
-18.161591649847114,-0.24994221748662282,29.875
-13.03060332901118,-4.902567140464849,15.996
-33.6452283872906,1.6819022389045952,46.995
-49.538095702443215,1.54712792459866,68.971
128.75716043612772,-3.178500117401285,3.999
38.098494451988,0.6247960958759526,16.999
-2.113104701810302,0.8933777140082719,37.987
-69.36180336021243,1.1748930843295282,77.991
-23.868679612848634,2.359465116834119,53.893
-8.810762464944393,-0.6035293254321978,29.5
41.908575927035535,2.911570090569317,20.995
-30.058313944175946,-0.07279801407943004,34.712
5.113385655951323,-4.650630173628222,12.998
-48.58539108586637,0.6464755389176029,59.998
-38.03169635913573,2.3445779484802025,56.991
-51.52133845383001,1.4096794550758143,55.8
-48.875436120984766,-0.3752715335494919,67.99
-51.75378088897747,1.393570051957694,55.995
34.013552321157654,-0.6599559957384801,14.3
4.318467741947583,1.3391172929890507,40.9
-40.156092178349574,-0.7726236722837801,38.0
23.463856596155697,-2.373321711850789,12.991
-19.25397133433833,-0.3256494982348704,42.9
25.211406996045035,-0.2683423997458405,14.5
-29.73685261318853,3.921096912019389,48.888
-1.9896428913495579,1.8724988362700636,35.85
-58.439743122274386,0.9302000103369128,58.88
-46.11630363138854,1.7842749318739934,54.99
18.378019198182237,1.2807868659036399,20.85
105.12033712573495,-4.7777969958682185,5.995
-0.23485214703900748,1.9941144589514952,28.9
-41.14522786169015,2.1287949135804025,50.9
-18.46911321839104,0.73039055254376,35.998
-58.267167193617304,-0.024519127440153804,56.977
21.511502841092668,1.4979526821869695,25.475
-21.52227108575453,-1.4844993448789294,25.707
64.75631478379107,2.445118257696379,10.988
-23.20726616004711,2.4053043196981254,42.995
-70.82802706931727,0.0716310493033603,62.995
-32.86809252042424,1.7357615737930747,52.9
27.444864144294318,-7.1250715253552235,8.999
-29.829381544204825,1.9463591785046388,38.995
5.566232661469147,2.396158146212737,34.995
37.42111071324419,0.5933905307315378,15.995
-32.23685579979583,3.747834404663126,45.999
-58.14494192332275,-2.0193393676741005,49.91
3.909541166185434,-5.751248496287389,8.834
66.37321397381179,-0.44775926024793844,7.998
74.2678283026528,-2.948296523404592,3.999
-23.701071548435863,3.337760677200365,49.995
-0.08195966625411151,1.003065133198758,27.999
-31.25869379365105,0.8456552890380017,38.218
-33.31176903628387,0.7033670846728014,55.0
-5.109577886705129,-4.40022251968283,13.45
1.143422900866519,-3.966858834084643,14.661
-53.7340409047332,0.2896488028977794,44.877
35.96812307608971,-1.5261401625584905,12.995
4.749709728013714,0.33627804188372046,25.995
-41.24100822082131,1.1554773661948623,49.981
49.053400567292485,7.413323656427413,32.995
39.373497251172324,-4.322263374182899,7.5
-57.17278220966814,1.0180066281910443,57.95
-4.944572025388721,1.6987886390221563,43.8
-44.251749379314255,-3.059763896995892,32.9
-56.85181135699794,2.041897011802611,57.398
130.9979505918676,2.0549573399754246,3.995
-1.6903224530165906,-1.1311189358221112,18.9
24.442952652284525,3.7044076131701273,26.484
43.65139538713248,3.032356044420631,19.995
-18.177294755070456,-1.2526760459301858,26.984
-14.479424147146585,0.005250086843771399,37.991
-8.694042443861767,-0.5954400543385493,26.995
-64.67978510403697,-0.4689450641065783,47.995
-14.181656862947245,2.029177875201018,49.999
54.18523986353376,-7.27512312182228,4.975
-55.78736466900512,2.1156683986139173,63.925
51.360189141708545,2.5183464401313205,11.988
21.47166110258117,-2.558012021475472,9.995
-17.21160360301561,3.7253508708877154,40.86
-20.668595232894,-0.39260897267429035,42.995
2.7183232327110494,1.1971385003771426,33.994
9.55871848890607,-1.3803464398383625,14.0
148.25256157173985,3.250786680451855,5.85
23.670324427612286,1.6475696278848755,21.997
90.46848587883315,-3.8288023857211813,3.8
52.05845151196816,6.619942929450237,35.99
14.975181660465752,1.0449535009426596,49.995
-40.33468098185079,-0.7539198400135386,58.85
43.55716565553685,0.9759130376961392,13.999
3.1190341929434426,-12.875829910937044,9.995
-41.62309170863879,1.1289971027002697,45.998
-15.632841312564128,-6.103986119048756,11.998
-49.091167758468735,1.5781022275897236,45.995
-23.50155014487583,3.35158849103566,68.995
-6.972172731138622,-0.47610602093994153,36.5
50.866089339863514,3.5323697927049484,24.99
-33.697325738049614,-1.326644941771975,33.595
-24.3606465042366,-7.710511438610532,14.991
-72.1126963866048,-1.985727871877284,47.5
30.006940751838634,-3.942570446630625,2.0
12.55981582673857,-6.180583275508377,9.995
12.071943623678449,-0.2278327459511011,15.75
-44.023582715105185,2.9309563023429916,55.998
27.09111889164917,1.8846474960910324,25.995
-53.96274143344856,2.2421237561377025,58.791
-46.682695895859936,-0.22330385949958517,45.995
-38.15041159425395,2.336350399248201,59.988
-14.700412512203352,1.9932255592292474,39.8
-28.530139236538943,-7.025028050075834,9.991
-4.380906913016625,1.7067724874540366,33.541
9.560909767802608,1.6713633758586315,22.98
13.997268175960098,1.9788248164864466,26.999
